SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
14,Tuesday,6,10,2025,13,40,47,1
13,Tuesday,6,10,2025,18,59,11,0
5,Tuesday,6,10,2025,19,40,51,0
11,Friday,6,10,2225,12,15,46,1
9,Tuesday,6,10,2025,17,48,53,0
11,Tuesday,6,10,2025,21,19,54,0
11,Friday,6,10,2225,11,28,46,1
7,Tuesday,6,10,2025,13,21,47,1
4,Tuesday,6,10,2025,14,55,51,1
13,Tuesday,6,10,2025,13,9,43,1
9,Tuesday,6,10,2025,10,10,50,1
7,Tuesday,6,10,2025,20,20,51,0
9,Tuesday,6,10,2025,18,9,53,0
6,Tuesday,6,10,2025,12,45,43,1
10,Tuesday,6,10,2025,16,57,59,1
8,Tuesday,6,10,2025,10,33,53,1
10,Tuesday,6,10,2025,21,12,54,0
2,Tuesday,6,10,2025,18,55,11,0
8,Tuesday,6,10,2025,19,24,51,0
12,Tuesday,6,10,2025,16,0,54,1
6,Tuesday,6,10,2025,18,33,11,0
2,Tuesday,6,10,2025,20,20,51,0
9,Friday,6,10,2225,11,35,46,1
6,Tuesday,6,10,2025,9,23,50,0
13,Tuesday,6,10,2025,9,24,50,1
13,Tuesday,6,10,2025,16,39,59,1
1,Tuesday,6,10,2025,7,36,44,0
4,Tuesday,6,10,2025,7,52,44,0
2,Tuesday,6,10,2025,9,20,46,0
2,Tuesday,6,10,2025,8,12,44,0
1,Tuesday,6,10,2025,17,8,59,0
1,Tuesday,6,10,2025,14,28,51,0
2,Tuesday,6,10,2025,21,13,54,0
10,Friday,6,10,2225,11,33,46,1
8,Tuesday,6,10,2025,7,45,44,0
5,Tuesday,6,10,2025,14,27,51,1
11,Tuesday,6,10,2025,15,48,54,1
12,Tuesday,6,10,2025,16,10,54,1
14,Tuesday,6,10,2025,15,15,51,1
14,Tuesday,6,10,2025,13,27,47,1
5,Tuesday,6,10,2025,19,32,51,0
3,Tuesday,6,10,2025,16,2,54,0
4,Tuesday,6,10,2025,14,53,51,1
12,Tuesday,6,10,2025,10,51,53,1
8,Tuesday,6,10,2025,16,35,59,1
13,Tuesday,6,10,2025,15,19,51,1
5,Tuesday,6,10,2025,20,0,51,0
4,Friday,6,10,2225,11,53,46,1
11,Tuesday,6,10,2025,17,27,53,0
1,Tuesday,6,10,2025,7,39,44,0
2,Tuesday,6,10,2025,15,4,51,0
9,Tuesday,6,10,2025,16,22,59,0
5,Tuesday,6,10,2025,9,36,50,1
2,Tuesday,6,10,2025,13,8,43,0
12,Tuesday,6,10,2025,15,50,54,1
4,Tuesday,6,10,2025,10,26,53,1
8,Tuesday,6,10,2025,17,47,53,0
1,Tuesday,6,10,2025,19,36,51,0
10,Friday,6,10,2225,12,16,46,1
1,Tuesday,6,10,2025,10,15,50,0
10,Tuesday,6,10,2025,12,31,43,1
14,Tuesday,6,10,2025,9,49,50,1
12,Tuesday,6,10,2025,17,52,53,1
4,Tuesday,6,10,2025,8,3,44,0
13,Tuesday,6,10,2025,8,10,44,0
8,Tuesday,6,10,2025,16,53,59,1
11,Tuesday,6,10,2025,15,49,54,1
12,Tuesday,6,10,2025,10,57,53,1
7,Tuesday,6,10,2025,8,33,46,1
3,Tuesday,6,10,2025,8,26,46,0
14,Tuesday,6,10,2025,12,58,43,1
9,Tuesday,6,10,2025,14,1,47,1
12,Tuesday,6,10,2025,12,23,43,1
14,Tuesday,6,10,2025,8,44,46,0
3,Tuesday,6,10,2025,12,21,43,0
5,Tuesday,6,10,2025,12,46,43,1
5,Tuesday,6,10,2025,14,51,51,1
5,Tuesday,6,10,2025,7,42,44,1
12,Tuesday,6,10,2025,20,23,54,1
1,Tuesday,6,10,2025,16,15,54,0
10,Tuesday,6,10,2025,20,7,51,0
3,Tuesday,6,10,2025,18,31,11,0
5,Tuesday,6,10,2025,17,55,53,0
3,Tuesday,6,10,2025,18,58,11,0
4,Tuesday,6,10,2025,16,22,59,1
4,Tuesday,6,10,2025,8,52,46,1
14,Tuesday,6,10,2025,8,27,46,0
12,Tuesday,6,10,2025,10,6,50,1
13,Tuesday,6,10,2025,19,25,51,0
7,Tuesday,6,10,2025,15,43,54,1
8,Tuesday,6,10,2025,16,12,54,1
11,Tuesday,6,10,2025,13,23,47,1
5,Tuesday,6,10,2025,14,11,47,1
4,Tuesday,6,10,2025,13,1,43,1
2,Tuesday,6,10,2025,19,58,51,0
12,Tuesday,6,10,2025,19,4,11,1
6,Tuesday,6,10,2025,16,25,59,1
2,Tuesday,6,10,2025,19,26,51,0
5,Tuesday,6,10,2025,9,10,46,1
12,Tuesday,6,10,2025,18,6,53,1
3,Tuesday,6,10,2025,20,58,54,0
6,Tuesday,6,10,2025,12,21,43,1
7,Tuesday,6,10,2025,20,14,51,0
13,Tuesday,6,10,2025,18,39,11,0
7,Tuesday,6,10,2025,9,7,46,1
2,Tuesday,6,10,2025,20,38,54,0
7,Tuesday,6,10,2025,15,18,51,1
10,Tuesday,6,10,2025,8,57,46,1
8,Tuesday,6,10,2025,21,12,54,0
10,Tuesday,6,10,2025,20,50,54,0
12,Tuesday,6,10,2025,13,33,47,1
11,Tuesday,6,10,2025,19,21,51,0
8,Tuesday,6,10,2025,13,4,43,1
14,Tuesday,6,10,2025,9,42,50,1
1,Tuesday,6,10,2025,12,40,43,1
8,Tuesday,6,10,2025,16,13,54,1
12,Tuesday,6,10,2025,9,11,46,1
3,Tuesday,6,10,2025,9,12,46,0
6,Tuesday,6,10,2025,16,12,54,1
11,Tuesday,6,10,2025,14,25,51,1
14,Tuesday,6,10,2025,13,46,47,1
10,Tuesday,6,10,2025,20,57,54,0
13,Tuesday,6,10,2025,10,24,53,1
14,Tuesday,6,10,2025,18,4,53,1
3,Tuesday,6,10,2025,17,17,59,0
6,Tuesday,6,10,2025,20,27,54,0
7,Tuesday,6,10,2025,10,11,50,1
3,Tuesday,6,10,2025,16,37,59,0
2,Tuesday,6,10,2025,17,41,53,0
6,Tuesday,6,10,2025,17,5,59,0
9,Tuesday,6,10,2025,16,43,59,0
7,Tuesday,6,10,2025,14,17,47,1
3,Tuesday,6,10,2025,19,31,51,0
7,Tuesday,6,10,2025,21,13,54,0
4,Friday,6,10,2225,11,40,46,1
4,Tuesday,6,10,2025,16,29,59,1
3,Tuesday,6,10,2025,9,56,50,0
14,Tuesday,6,10,2025,19,36,51,0
8,Tuesday,6,10,2025,15,59,54,1
7,Friday,6,10,2225,12,14,46,1
9,Tuesday,6,10,2025,15,28,54,1
6,Tuesday,6,10,2025,19,48,51,0
10,Tuesday,6,10,2025,9,45,50,1
14,Tuesday,6,10,2025,21,11,54,0
9,Tuesday,6,10,2025,10,47,53,1
3,Tuesday,6,10,2025,16,5,54,0
1,Tuesday,6,10,2025,19,26,51,0
5,Tuesday,6,10,2025,8,45,46,1
9,Tuesday,6,10,2025,21,14,54,0
14,Tuesday,6,10,2025,17,37,53,1
8,Tuesday,6,10,2025,8,7,44,0
7,Tuesday,6,10,2025,20,1,51,0
2,Tuesday,6,10,2025,11,11,53,0
5,Tuesday,6,10,2025,14,31,51,1
6,Tuesday,6,10,2025,14,13,47,1
13,Tuesday,6,10,2025,16,16,54,1
5,Tuesday,6,10,2025,19,54,51,0
1,Tuesday,6,10,2025,11,6,53,1
6,Tuesday,6,10,2025,18,57,11,0
13,Tuesday,6,10,2025,20,2,51,0
7,Tuesday,6,10,2025,9,52,50,1
8,Tuesday,6,10,2025,17,25,53,1
13,Tuesday,6,10,2025,16,55,59,1
9,Tuesday,6,10,2025,7,28,44,0
3,Tuesday,6,10,2025,19,54,51,0
7,Tuesday,6,10,2025,16,49,59,1
12,Tuesday,6,10,2025,10,2,50,1
5,Tuesday,6,10,2025,14,32,51,1
14,Tuesday,6,10,2025,20,3,51,0
5,Tuesday,6,10,2025,9,54,50,1
10,Tuesday,6,10,2025,17,54,53,0
6,Tuesday,6,10,2025,9,33,50,0
8,Tuesday,6,10,2025,7,38,44,0
12,Tuesday,6,10,2025,16,59,59,1
3,Tuesday,6,10,2025,17,45,53,0
11,Tuesday,6,10,2025,13,15,43,1
1,Tuesday,6,10,2025,17,14,59,0
4,Tuesday,6,10,2025,9,48,50,1
3,Tuesday,6,10,2025,16,21,0,0
5,Tuesday,6,10,2025,8,26,46,1
14,Tuesday,6,10,2025,10,32,53,1
12,Tuesday,6,10,2025,16,13,54,1
3,Friday,6,10,2225,11,40,46,0
2,Tuesday,6,10,2025,13,20,48,0
6,Tuesday,6,10,2025,9,0,46,0
1,Tuesday,6,10,2025,10,17,50,0
13,Tuesday,6,10,2025,10,27,53,1
13,Tuesday,6,10,2025,20,16,51,0
9,Tuesday,6,10,2025,19,14,11,0
4,Tuesday,6,10,2025,14,2,47,1
13,Tuesday,6,10,2025,19,12,11,0
13,Tuesday,6,10,2025,7,28,44,0
9,Tuesday,6,10,2025,14,41,51,1
10,Tuesday,6,10,2025,18,41,11,0
13,Tuesday,6,10,2025,18,45,11,0
12,Tuesday,6,10,2025,15,44,54,1
11,Tuesday,6,10,2025,18,32,11,0
8,Tuesday,6,10,2025,18,37,11,0
8,Tuesday,6,10,2025,19,42,51,0
7,Tuesday,6,10,2025,18,16,53,0
5,Friday,6,10,2225,11,57,46,1
13,Tuesday,6,10,2025,17,41,53,0
13,Tuesday,6,10,2025,18,8,53,0
12,Tuesday,6,10,2025,9,39,50,1
3,Tuesday,6,10,2025,10,33,53,0
6,Tuesday,6,10,2025,20,19,51,0
7,Tuesday,6,10,2025,18,40,11,0
1,Tuesday,6,10,2025,17,25,53,0
4,Tuesday,6,10,2025,21,16,54,0
6,Tuesday,6,10,2025,18,6,53,0
3,Tuesday,6,10,2025,10,6,50,0
7,Tuesday,6,10,2025,18,17,53,0
4,Tuesday,6,10,2025,14,36,51,1
10,Tuesday,6,10,2025,20,42,54,0
9,Tuesday,6,10,2025,12,47,43,1
10,Tuesday,6,10,2025,17,51,53,0
8,Tuesday,6,10,2025,9,23,50,1
6,Tuesday,6,10,2025,9,43,50,1
2,Tuesday,6,10,2025,11,19,53,0
3,Tuesday,6,10,2025,16,24,59,0
11,Friday,6,10,2225,12,10,46,1
12,Tuesday,6,10,2025,9,4,46,1
9,Tuesday,6,10,2025,20,10,51,0
1,Tuesday,6,10,2025,15,28,54,1
6,Tuesday,6,10,2025,7,55,44,0
12,Tuesday,6,10,2025,9,5,46,1
9,Tuesday,6,10,2025,9,46,50,1
7,Tuesday,6,10,2025,9,10,46,1
8,Tuesday,6,10,2025,10,15,50,1
9,Tuesday,6,10,2025,19,5,11,0
14,Tuesday,6,10,2025,20,37,54,0
9,Tuesday,6,10,2025,11,20,53,1
4,Tuesday,6,10,2025,9,27,50,1
3,Tuesday,6,10,2025,12,35,43,0
9,Tuesday,6,10,2025,20,7,51,0
14,Tuesday,6,10,2025,20,56,54,0
10,Tuesday,6,10,2025,10,59,53,1
2,Tuesday,6,10,2025,19,57,51,0
11,Tuesday,6,10,2025,16,44,59,0
12,Friday,6,10,2225,11,42,46,1
2,Tuesday,6,10,2025,10,53,53,0
11,Tuesday,6,10,2025,17,40,53,0
12,Tuesday,6,10,2025,8,52,46,1
11,Tuesday,6,10,2025,16,15,54,0
12,Tuesday,6,10,2025,16,4,54,1
11,Tuesday,6,10,2025,9,56,50,1
12,Tuesday,6,10,2025,19,23,51,1
8,Tuesday,6,10,2025,8,50,46,1
8,Friday,6,10,2225,11,59,46,1
5,Tuesday,6,10,2025,11,20,53,1
2,Tuesday,6,10,2025,10,50,53,0
9,Tuesday,6,10,2025,14,42,51,1
13,Tuesday,6,10,2025,14,5,47,1
10,Tuesday,6,10,2025,15,1,51,1
9,Tuesday,6,10,2025,9,2,46,1
5,Tuesday,6,10,2025,7,57,44,1
11,Tuesday,6,10,2025,8,13,44,1
6,Tuesday,6,10,2025,7,57,44,0
2,Tuesday,6,10,2025,17,25,53,0
9,Tuesday,6,10,2025,9,34,50,1
9,Tuesday,6,10,2025,20,23,54,0
4,Tuesday,6,10,2025,15,28,54,1
4,Tuesday,6,10,2025,9,55,50,1
14,Tuesday,6,10,2025,15,28,54,1
1,Tuesday,6,10,2025,21,15,54,0
4,Tuesday,6,10,2025,20,56,54,0
8,Tuesday,6,10,2025,21,5,54,0
3,Tuesday,6,10,2025,19,40,51,0
3,Tuesday,6,10,2025,16,50,59,0
3,Tuesday,6,10,2025,16,1,54,0
11,Tuesday,6,10,2025,12,36,43,1
1,Friday,6,10,2225,11,56,46,1
13,Tuesday,6,10,2025,8,52,46,1
4,Tuesday,6,10,2025,19,10,11,1
8,Tuesday,6,10,2025,14,13,47,1
9,Tuesday,6,10,2025,17,59,53,0
12,Tuesday,6,10,2025,17,16,59,1
8,Tuesday,6,10,2025,17,3,59,1
6,Tuesday,6,10,2025,11,15,53,1
11,Tuesday,6,10,2025,20,58,54,0
14,Tuesday,6,10,2025,15,41,54,1
4,Tuesday,6,10,2025,10,36,53,1
7,Tuesday,6,10,2025,19,33,51,0
2,Tuesday,6,10,2025,9,19,46,0
3,Tuesday,6,10,2025,8,56,46,0
1,Tuesday,6,10,2025,8,12,44,0
9,Tuesday,6,10,2025,19,13,11,0
6,Tuesday,6,10,2025,15,35,54,1
8,Tuesday,6,10,2025,15,49,54,1
2,Friday,6,10,2225,11,58,46,0
7,Tuesday,6,10,2025,11,12,53,1
9,Tuesday,6,10,2025,17,38,53,0
1,Tuesday,6,10,2025,14,34,51,0
14,Tuesday,6,10,2025,19,6,11,0
14,Tuesday,6,10,2025,10,1,50,1
1,Tuesday,6,10,2025,11,8,53,1
2,Tuesday,6,10,2025,13,22,47,0
7,Tuesday,6,10,2025,17,47,53,0
7,Tuesday,6,10,2025,7,30,44,1
9,Tuesday,6,10,2025,9,8,46,1
11,Tuesday,6,10,2025,11,2,53,1
1,Tuesday,6,10,2025,12,57,43,1
11,Tuesday,6,10,2025,16,24,59,0
8,Friday,6,10,2225,12,12,46,1
13,Tuesday,6,10,2025,17,7,59,1
9,Tuesday,6,10,2025,14,48,51,1
1,Tuesday,6,10,2025,7,40,44,0
8,Tuesday,6,10,2025,19,27,51,0
2,Tuesday,6,10,2025,8,54,46,0
3,Tuesday,6,10,2025,9,2,46,0
14,Tuesday,6,10,2025,10,6,50,1
4,Tuesday,6,10,2025,19,16,11,1
11,Friday,6,10,2225,11,43,46,1
9,Tuesday,6,10,2025,14,34,51,1
2,Tuesday,6,10,2025,10,57,53,0
13,Tuesday,6,10,2025,17,28,53,1
10,Friday,6,10,2225,11,45,46,1
14,Tuesday,6,10,2025,13,32,47,1
12,Tuesday,6,10,2025,16,39,59,1
3,Tuesday,6,10,2025,9,10,46,0
11,Tuesday,6,10,2025,17,56,53,0
2,Tuesday,6,10,2025,18,42,11,0
1,Tuesday,6,10,2025,10,28,53,0
4,Tuesday,6,10,2025,7,36,44,0
5,Tuesday,6,10,2025,8,46,46,1
4,Tuesday,6,10,2025,15,45,54,1
6,Tuesday,6,10,2025,13,34,47,1
9,Tuesday,6,10,2025,18,4,53,0
2,Tuesday,6,10,2025,9,8,46,0
13,Tuesday,6,10,2025,7,20,45,0
8,Tuesday,6,10,2025,16,38,59,1
7,Tuesday,6,10,2025,9,34,50,1
3,Tuesday,6,10,2025,13,23,47,0
3,Tuesday,6,10,2025,8,7,44,0
2,Tuesday,6,10,2025,9,13,46,0
4,Tuesday,6,10,2025,15,49,54,1
2,Tuesday,6,10,2025,12,35,43,0
6,Tuesday,6,10,2025,15,52,54,1
3,Tuesday,6,10,2025,12,32,43,0
2,Tuesday,6,10,2025,16,9,54,0
2,Tuesday,6,10,2025,15,0,51,0
13,Tuesday,6,10,2025,18,50,11,0
7,Tuesday,6,10,2025,15,53,54,1
9,Tuesday,6,10,2025,19,10,11,0
6,Tuesday,6,10,2025,20,34,54,0
14,Tuesday,6,10,2025,9,25,50,1
7,Tuesday,6,10,2025,13,17,43,1
2,Tuesday,6,10,2025,20,14,51,0
2,Friday,6,10,2225,12,4,46,0
1,Tuesday,6,10,2025,12,44,43,1
13,Tuesday,6,10,2025,13,36,47,1
5,Tuesday,6,10,2025,21,4,54,0
12,Tuesday,6,10,2025,13,38,47,1
2,Tuesday,6,10,2025,16,11,54,0
1,Tuesday,6,10,2025,9,27,50,0
9,Tuesday,6,10,2025,20,17,51,0
3,Friday,6,10,2225,11,35,46,0
2,Tuesday,6,10,2025,10,23,53,0
11,Tuesday,6,10,2025,10,16,50,1
11,Tuesday,6,10,2025,15,39,54,1
4,Tuesday,6,10,2025,8,4,44,1
3,Tuesday,6,10,2025,19,7,11,0
14,Tuesday,6,10,2025,16,59,59,1
11,Tuesday,6,10,2025,14,43,51,1
1,Tuesday,6,10,2025,12,43,43,1
11,Tuesday,6,10,2025,9,49,50,1
3,Tuesday,6,10,2025,14,20,52,0
3,Tuesday,6,10,2025,10,41,53,0
11,Tuesday,6,10,2025,7,51,44,1
2,Tuesday,6,10,2025,16,57,59,0
10,Tuesday,6,10,2025,19,40,51,0
9,Tuesday,6,10,2025,18,1,53,0
14,Tuesday,6,10,2025,15,1,51,1
3,Tuesday,6,10,2025,20,55,54,0
11,Tuesday,6,10,2025,10,41,53,1
1,Tuesday,6,10,2025,9,54,50,0
6,Tuesday,6,10,2025,9,13,46,0
2,Tuesday,6,10,2025,13,23,47,0
9,Tuesday,6,10,2025,14,47,51,1
12,Tuesday,6,10,2025,19,27,51,1
14,Tuesday,6,10,2025,16,38,59,1
6,Tuesday,6,10,2025,19,24,51,0
6,Tuesday,6,10,2025,17,46,53,0
1,Tuesday,6,10,2025,13,6,43,1
9,Friday,6,10,2225,11,37,46,1
8,Tuesday,6,10,2025,18,52,11,0
10,Tuesday,6,10,2025,13,50,47,1
10,Tuesday,6,10,2025,10,29,53,1
7,Tuesday,6,10,2025,16,40,59,1
8,Tuesday,6,10,2025,13,49,47,1
2,Tuesday,6,10,2025,14,39,51,0
1,Tuesday,6,10,2025,20,28,54,0
3,Tuesday,6,10,2025,20,34,54,0
2,Tuesday,6,10,2025,17,45,53,0
5,Tuesday,6,10,2025,10,2,50,1
2,Tuesday,6,10,2025,14,41,51,0
12,Tuesday,6,10,2025,13,34,47,1
5,Tuesday,6,10,2025,18,38,11,0
1,Tuesday,6,10,2025,19,57,51,0
2,Tuesday,6,10,2025,14,12,47,0
4,Tuesday,6,10,2025,12,59,43,1
5,Tuesday,6,10,2025,13,58,47,1
1,Tuesday,6,10,2025,17,26,53,0
10,Tuesday,6,10,2025,14,36,51,1
3,Tuesday,6,10,2025,11,16,53,0
6,Tuesday,6,10,2025,14,10,47,1
4,Tuesday,6,10,2025,7,27,44,0
10,Tuesday,6,10,2025,10,2,50,1
10,Tuesday,6,10,2025,19,38,51,0
5,Tuesday,6,10,2025,18,17,53,0
8,Tuesday,6,10,2025,17,7,59,1
3,Tuesday,6,10,2025,13,57,47,0
11,Tuesday,6,10,2025,19,10,11,0
8,Tuesday,6,10,2025,18,57,11,0
6,Tuesday,6,10,2025,9,30,50,0
13,Tuesday,6,10,2025,16,3,54,1
10,Tuesday,6,10,2025,8,25,46,1
11,Tuesday,6,10,2025,13,0,43,1
14,Tuesday,6,10,2025,9,43,50,1
11,Tuesday,6,10,2025,7,43,44,1
6,Tuesday,6,10,2025,19,51,51,0
2,Tuesday,6,10,2025,13,24,47,0
4,Tuesday,6,10,2025,8,42,46,1
1,Tuesday,6,10,2025,18,18,53,0
8,Tuesday,6,10,2025,15,19,51,1
8,Tuesday,6,10,2025,15,6,51,1
3,Friday,6,10,2225,12,1,46,0
8,Tuesday,6,10,2025,17,42,53,0
7,Tuesday,6,10,2025,8,15,44,1
1,Tuesday,6,10,2025,13,51,47,1
8,Tuesday,6,10,2025,13,33,47,1
3,Tuesday,6,10,2025,15,5,51,0
10,Tuesday,6,10,2025,16,21,0,1
10,Tuesday,6,10,2025,8,10,44,1
4,Tuesday,6,10,2025,8,21,46,1
8,Tuesday,6,10,2025,11,0,53,1
4,Tuesday,6,10,2025,20,37,54,0
8,Tuesday,6,10,2025,9,16,46,1
4,Tuesday,6,10,2025,14,52,51,1
5,Tuesday,6,10,2025,8,53,46,1
1,Tuesday,6,10,2025,15,11,51,1
3,Tuesday,6,10,2025,20,45,54,0
13,Tuesday,6,10,2025,11,7,53,1
10,Tuesday,6,10,2025,17,57,53,0
3,Tuesday,6,10,2025,18,44,11,0
5,Tuesday,6,10,2025,20,20,51,0
1,Tuesday,6,10,2025,13,35,47,1
2,Tuesday,6,10,2025,14,4,47,0
5,Tuesday,6,10,2025,16,35,59,0
9,Tuesday,6,10,2025,17,12,59,0
13,Tuesday,6,10,2025,18,16,53,0
1,Tuesday,6,10,2025,15,24,54,1
13,Tuesday,6,10,2025,16,7,54,1
10,Friday,6,10,2225,11,54,46,1
8,Tuesday,6,10,2025,19,45,51,0
7,Tuesday,6,10,2025,9,22,50,1
12,Friday,6,10,2225,11,57,46,1
1,Friday,6,10,2225,11,55,46,1
4,Tuesday,6,10,2025,15,31,54,1
10,Tuesday,6,10,2025,11,18,53,1
3,Tuesday,6,10,2025,14,26,51,0
13,Tuesday,6,10,2025,8,13,44,0
4,Tuesday,6,10,2025,9,53,50,1
12,Tuesday,6,10,2025,17,1,59,1
11,Tuesday,6,10,2025,10,50,53,1
4,Tuesday,6,10,2025,7,24,44,0
7,Tuesday,6,10,2025,8,39,46,1
11,Tuesday,6,10,2025,18,58,11,0
2,Tuesday,6,10,2025,14,25,51,0
11,Tuesday,6,10,2025,14,52,51,1
4,Tuesday,6,10,2025,7,31,44,0
3,Tuesday,6,10,2025,13,3,43,0
6,Tuesday,6,10,2025,20,29,54,0
1,Tuesday,6,10,2025,17,45,53,0
3,Tuesday,6,10,2025,7,43,44,0
10,Tuesday,6,10,2025,17,33,53,0
11,Tuesday,6,10,2025,10,14,50,1
11,Tuesday,6,10,2025,18,48,11,0
12,Tuesday,6,10,2025,15,56,54,1
14,Tuesday,6,10,2025,15,29,54,1
1,Tuesday,6,10,2025,13,25,47,1
7,Tuesday,6,10,2025,12,57,43,1
11,Tuesday,6,10,2025,16,22,59,0
7,Tuesday,6,10,2025,19,4,11,0
4,Tuesday,6,10,2025,20,55,54,0
10,Tuesday,6,10,2025,10,7,50,1
7,Tuesday,6,10,2025,7,47,44,1
3,Tuesday,6,10,2025,20,21,54,0
13,Tuesday,6,10,2025,19,22,51,0
9,Tuesday,6,10,2025,17,28,53,0
7,Tuesday,6,10,2025,10,0,50,1
2,Tuesday,6,10,2025,19,4,11,0
4,Friday,6,10,2225,12,10,46,1
14,Tuesday,6,10,2025,16,2,54,1
12,Tuesday,6,10,2025,19,31,51,1
9,Tuesday,6,10,2025,16,34,59,0
1,Tuesday,6,10,2025,20,13,51,0
7,Tuesday,6,10,2025,17,25,53,0
10,Tuesday,6,10,2025,8,17,44,1
8,Tuesday,6,10,2025,20,28,54,0
3,Tuesday,6,10,2025,19,47,51,0
2,Tuesday,6,10,2025,14,28,51,0
4,Tuesday,6,10,2025,9,14,46,1
11,Tuesday,6,10,2025,13,44,47,1
6,Tuesday,6,10,2025,10,57,53,1
6,Tuesday,6,10,2025,17,53,53,0
1,Friday,6,10,2225,11,44,46,1
6,Tuesday,6,10,2025,8,16,44,0
9,Tuesday,6,10,2025,16,52,59,0
11,Tuesday,6,10,2025,21,16,54,0
13,Tuesday,6,10,2025,16,17,54,1
12,Tuesday,6,10,2025,15,52,54,1
3,Tuesday,6,10,2025,14,50,51,0
3,Tuesday,6,10,2025,18,48,11,0
3,Tuesday,6,10,2025,9,25,50,0
6,Tuesday,6,10,2025,15,20,51,1
13,Tuesday,6,10,2025,15,30,54,1
6,Tuesday,6,10,2025,20,40,54,0
1,Tuesday,6,10,2025,9,15,46,0
7,Tuesday,6,10,2025,20,28,54,0
14,Tuesday,6,10,2025,17,0,59,1
8,Tuesday,6,10,2025,8,9,44,0
10,Tuesday,6,10,2025,17,15,59,0
13,Tuesday,6,10,2025,18,2,53,0
5,Tuesday,6,10,2025,12,40,43,1
3,Tuesday,6,10,2025,12,51,43,0
4,Tuesday,6,10,2025,14,20,52,1
3,Tuesday,6,10,2025,18,54,11,0
13,Tuesday,6,10,2025,13,2,43,1
14,Tuesday,6,10,2025,16,18,54,1
14,Friday,6,10,2225,11,38,46,1
13,Tuesday,6,10,2025,15,33,54,1
11,Friday,6,10,2225,11,33,46,1
13,Tuesday,6,10,2025,16,40,59,1
11,Tuesday,6,10,2025,14,48,51,1
5,Tuesday,6,10,2025,18,41,11,0
5,Tuesday,6,10,2025,10,8,50,1
8,Tuesday,6,10,2025,15,32,54,1
14,Tuesday,6,10,2025,19,29,51,0
9,Tuesday,6,10,2025,18,45,11,0
5,Tuesday,6,10,2025,15,19,51,1
2,Tuesday,6,10,2025,7,23,44,0
4,Tuesday,6,10,2025,9,45,50,1
11,Tuesday,6,10,2025,10,52,53,1
11,Tuesday,6,10,2025,19,15,11,0
7,Tuesday,6,10,2025,9,33,50,1
4,Tuesday,6,10,2025,18,9,53,1
14,Tuesday,6,10,2025,8,34,46,0
13,Tuesday,6,10,2025,20,42,54,0
2,Tuesday,6,10,2025,7,35,44,0
5,Tuesday,6,10,2025,21,2,54,0
8,Tuesday,6,10,2025,16,42,59,1
13,Tuesday,6,10,2025,16,41,59,1
1,Tuesday,6,10,2025,11,1,53,1
3,Tuesday,6,10,2025,14,40,51,0
2,Tuesday,6,10,2025,15,29,54,0
10,Tuesday,6,10,2025,9,56,50,1
1,Tuesday,6,10,2025,17,39,53,0
13,Tuesday,6,10,2025,14,37,51,1
9,Tuesday,6,10,2025,19,1,11,0
2,Tuesday,6,10,2025,21,10,54,0
5,Tuesday,6,10,2025,21,1,54,0
3,Tuesday,6,10,2025,15,47,54,0
8,Tuesday,6,10,2025,15,44,54,1
12,Tuesday,6,10,2025,17,28,53,1
5,Tuesday,6,10,2025,9,14,46,1
12,Tuesday,6,10,2025,19,50,51,1
13,Tuesday,6,10,2025,8,0,44,0
3,Tuesday,6,10,2025,13,10,43,0
2,Tuesday,6,10,2025,10,29,53,0
6,Tuesday,6,10,2025,18,37,11,0
11,Tuesday,6,10,2025,18,59,11,0
14,Tuesday,6,10,2025,20,51,54,0
13,Tuesday,6,10,2025,13,27,47,1
1,Tuesday,6,10,2025,9,53,50,0
11,Tuesday,6,10,2025,21,10,54,0
2,Tuesday,6,10,2025,7,46,44,0
12,Friday,6,10,2225,12,9,46,1
13,Tuesday,6,10,2025,8,26,46,0
10,Tuesday,6,10,2025,15,48,54,1
1,Tuesday,6,10,2025,7,27,44,0
11,Tuesday,6,10,2025,9,33,50,1
6,Tuesday,6,10,2025,19,42,51,0
2,Tuesday,6,10,2025,11,3,53,0
14,Tuesday,6,10,2025,8,58,46,0
2,Tuesday,6,10,2025,20,51,54,0
11,Tuesday,6,10,2025,16,18,54,0
12,Tuesday,6,10,2025,12,44,43,1
11,Friday,6,10,2225,12,0,46,1
9,Tuesday,6,10,2025,10,5,50,1
5,Tuesday,6,10,2025,15,11,51,1
5,Tuesday,6,10,2025,16,46,59,0
10,Tuesday,6,10,2025,8,43,46,1
3,Tuesday,6,10,2025,15,56,54,0
7,Tuesday,6,10,2025,11,15,53,1
7,Tuesday,6,10,2025,16,36,59,1
14,Tuesday,6,10,2025,13,16,43,1
5,Tuesday,6,10,2025,17,7,59,0
7,Tuesday,6,10,2025,10,41,53,1
11,Tuesday,6,10,2025,7,30,44,1
9,Tuesday,6,10,2025,15,39,54,1
4,Tuesday,6,10,2025,20,42,54,0
9,Tuesday,6,10,2025,10,43,53,1
2,Tuesday,6,10,2025,15,55,54,0
14,Tuesday,6,10,2025,8,37,46,0
3,Tuesday,6,10,2025,18,53,11,0
4,Tuesday,6,10,2025,20,53,54,0
5,Tuesday,6,10,2025,19,25,51,0
3,Tuesday,6,10,2025,15,46,54,0
12,Tuesday,6,10,2025,15,28,54,1
