SpotID,Day,Month,Date,Year,Hour,Minute,Second,Status
11,Tuesday,6,10,2025,10,8,50,1
10,Thursday,6,12,2025,10,8,15,1
4,Wednesday,6,11,2025,16,10,18,0
9,Saturday,6,21,2025,16,23,19,0
1,Friday,6,20,2025,10,58,13,1
5,Thursday,6,12,2025,12,28,4,1
4,Friday,6,20,2025,15,25,15,0
1,Friday,6,13,2025,10,58,15,0
9,Wednesday,6,18,2025,20,28,52,0
1,Friday,6,13,2025,12,1,5,0
6,Thursday,6,12,2025,16,37,20,1
14,Wednesday,6,18,2025,18,56,5,0
9,Sunday,6,22,2025,15,58,15,0
13,Thursday,6,12,2025,11,0,19,1
4,Friday,6,13,2025,7,3,4,0
4,Tuesday,6,10,2025,20,43,54,0
7,Thursday,6,19,2025,11,56,16,1
7,Thursday,6,19,2025,11,26,16,1
10,Thursday,6,12,2025,9,53,12,1
5,Saturday,6,21,2025,12,6,6,0
5,Sunday,6,22,2025,7,11,4,0
1,Friday,6,20,2025,12,25,4,1
4,Wednesday,6,11,2025,19,40,12,1
6,Saturday,6,21,2025,12,55,6,0
4,Sunday,6,22,2025,13,14,8,0
5,Thursday,6,12,2025,15,34,15,1
3,Tuesday,6,10,2025,9,28,50,0
10,Tuesday,6,10,2025,17,52,53,0
1,Sunday,6,22,2025,13,0,9,0
5,Wednesday,6,11,2025,15,57,16,0
11,Thursday,6,19,2025,8,48,5,1
11,Thursday,6,19,2025,9,54,8,1
6,Tuesday,6,17,2025,14,15,10,1
14,Tuesday,6,10,2025,8,33,46,0
1,Saturday,6,21,2025,12,26,6,0
2,Wednesday,6,11,2025,12,8,4,0
3,Tuesday,6,17,2025,16,14,18,0
11,Friday,6,20,2025,18,54,9,0
14,Tuesday,6,10,2025,13,30,47,1
5,Thursday,6,12,2025,12,1,4,1
12,Sunday,6,22,2025,14,18,11,1
14,Thursday,6,19,2025,10,52,12,1
6,Friday,6,20,2025,7,51,4,0
11,Wednesday,6,11,2025,13,18,9,1
11,Wednesday,6,11,2025,18,48,10,0
5,Friday,6,20,2025,14,39,11,0
4,Wednesday,6,11,2025,18,0,6,0
9,Wednesday,6,11,2025,18,14,10,0
9,Friday,6,13,2025,11,49,18,0
3,Friday,6,13,2025,8,9,8,0
11,Friday,6,20,2025,15,49,15,1
13,Friday,6,20,2025,14,41,11,0
8,Tuesday,6,10,2025,17,33,53,1
5,Thursday,6,12,2025,18,36,9,0
5,Wednesday,6,11,2025,20,40,17,0
3,Tuesday,6,10,2025,17,40,53,0
10,Saturday,6,21,2025,9,56,11,0
4,Thursday,6,12,2025,18,26,9,0
1,Sunday,6,22,2025,16,3,18,0
12,Tuesday,6,10,2025,13,5,43,1
8,Sunday,6,22,2025,9,27,10,0
1,Thursday,6,19,2025,20,22,14,0
2,Wednesday,6,11,2025,8,11,7,0
12,Sunday,6,22,2025,20,4,17,1
5,Wednesday,6,18,2025,19,47,52,0
1,Friday,6,13,2025,7,21,4,0
12,Thursday,6,12,2025,20,47,16,1
3,Friday,6,13,2025,9,49,10,0
13,Friday,6,13,2025,13,13,9,1
11,Sunday,6,22,2025,10,23,14,0
7,Wednesday,6,11,2025,16,39,18,0
8,Thursday,6,12,2025,11,6,18,1
12,Sunday,6,22,2025,9,53,10,1
5,Wednesday,6,11,2025,20,55,17,0
12,Sunday,6,22,2025,20,58,17,1
13,Sunday,6,22,2025,9,59,10,0
12,Tuesday,6,10,2025,16,50,59,1
14,Friday,6,20,2025,13,25,8,1
12,Thursday,6,12,2025,10,9,15,1
5,Thursday,6,12,2025,11,59,18,1
1,Sunday,6,22,2025,18,10,10,0
9,Sunday,6,22,2025,13,8,8,0
12,Saturday,6,21,2025,10,20,14,1
9,Sunday,6,22,2025,10,16,14,0
8,Wednesday,6,11,2025,18,59,10,0
5,Wednesday,6,18,2025,16,20,56,0
8,Sunday,6,22,2025,16,10,18,0
2,Tuesday,6,17,2025,16,14,18,1
8,Thursday,6,19,2025,13,9,6,1
9,Sunday,6,22,2025,12,6,3,0
13,Wednesday,6,11,2025,11,15,18,1
3,Tuesday,6,10,2025,21,19,54,0
13,Saturday,6,21,2025,14,49,11,0
2,Wednesday,6,11,2025,19,28,12,0
7,Saturday,6,21,2025,16,21,19,0
7,Sunday,6,22,2025,12,34,3,0
3,Thursday,6,19,2025,20,39,14,0
6,Wednesday,6,11,2025,20,53,17,0
5,Friday,6,13,2025,11,53,18,0
1,Thursday,6,12,2025,20,2,16,0
14,Saturday,6,21,2025,20,3,16,0
8,Tuesday,6,17,2025,7,43,3,0
10,Tuesday,6,17,2025,17,37,4,0
8,Tuesday,6,17,2025,8,14,6,0
10,Wednesday,6,11,2025,13,33,9,1
6,Friday,6,20,2025,18,10,9,0
1,Sunday,6,22,2025,20,8,17,0
9,Thursday,6,12,2025,14,29,12,1
11,Sunday,6,22,2025,17,19,6,0
8,Tuesday,6,17,2025,10,48,14,1
3,Sunday,6,22,2025,12,18,3,0
7,Saturday,6,21,2025,7,6,4,0
12,Wednesday,6,11,2025,19,26,12,1
4,Tuesday,6,10,2025,9,39,50,1
10,Friday,6,20,2025,14,5,11,1
12,Tuesday,6,10,2025,21,6,54,1
11,Tuesday,6,17,2025,19,0,12,0
1,Friday,6,20,2025,17,58,4,0
8,Sunday,6,22,2025,15,40,15,0
14,Thursday,6,19,2025,8,23,5,0
13,Sunday,6,22,2025,9,44,10,0
8,Saturday,6,21,2025,12,43,6,0
1,Sunday,6,22,2025,14,27,11,0
13,Saturday,6,21,2025,14,51,11,0
13,Tuesday,6,17,2025,9,33,9,1
10,Friday,6,20,2025,12,34,4,1
5,Sunday,6,22,2025,20,0,18,0
1,Sunday,6,22,2025,14,47,11,0
9,Friday,6,20,2025,11,51,17,1
7,Sunday,6,22,2025,11,0,14,0
4,Friday,6,20,2025,16,26,18,0
1,Tuesday,6,17,2025,13,37,7,0
10,Friday,6,20,2025,8,5,6,1
9,Friday,6,20,2025,15,37,15,1
4,Wednesday,6,11,2025,11,19,18,1
14,Tuesday,6,10,2025,20,31,54,0
5,Saturday,6,21,2025,12,4,6,0
7,Sunday,6,22,2025,9,18,10,0
2,Friday,6,20,2025,14,29,11,0
8,Friday,6,20,2025,19,41,13,0
10,Friday,6,20,2025,8,22,6,1
4,Tuesday,6,17,2025,13,28,7,1
12,Thursday,6,19,2025,7,49,2,1
11,Wednesday,6,18,2025,16,47,58,0
12,Thursday,6,19,2025,12,38,3,1
12,Friday,6,20,2025,14,51,11,1
6,Thursday,6,19,2025,13,10,6,1
13,Friday,6,13,2025,12,30,5,0
2,Tuesday,6,17,2025,14,8,10,1
6,Thursday,6,19,2025,10,32,12,1
3,Tuesday,6,17,2025,7,52,3,0
12,Thursday,6,19,2025,7,4,2,1
1,Saturday,6,21,2025,18,19,7,0
12,Tuesday,6,10,2025,18,1,53,1
8,Wednesday,6,11,2025,19,39,12,0
14,Tuesday,6,10,2025,17,36,53,1
1,Thursday,6,12,2025,8,17,8,0
8,Saturday,6,21,2025,19,45,12,0
4,Friday,6,13,2025,7,4,4,0
3,Tuesday,6,10,2025,17,24,54,0
2,Sunday,6,22,2025,16,45,18,0
9,Tuesday,6,17,2025,15,17,15,1
1,Friday,6,13,2025,8,37,8,0
9,Friday,6,10,2225,11,38,46,1
11,Wednesday,6,11,2025,7,17,3,1
5,Wednesday,6,11,2025,12,48,4,1
2,Saturday,6,21,2025,15,10,15,0
2,Friday,6,20,2025,11,4,17,0
3,Wednesday,6,11,2025,8,34,7,0
12,Wednesday,6,11,2025,20,48,17,1
2,Sunday,6,22,2025,15,49,15,0
2,Tuesday,6,17,2025,14,45,10,1
8,Wednesday,6,18,2025,17,1,58,0
5,Sunday,6,22,2025,12,32,3,0
6,Saturday,6,21,2025,14,22,11,0
1,Wednesday,6,18,2025,18,20,1,0
12,Thursday,6,19,2025,20,54,14,1
2,Wednesday,6,11,2025,17,52,6,0
4,Wednesday,6,11,2025,8,38,7,1
3,Thursday,6,19,2025,8,43,5,0
9,Tuesday,6,10,2025,20,53,54,0
14,Thursday,6,19,2025,10,47,12,1
13,Thursday,6,19,2025,19,40,11,0
1,Sunday,6,22,2025,19,1,12,0
7,Thursday,6,19,2025,19,50,11,0
7,Thursday,6,19,2025,19,49,11,0
12,Thursday,6,19,2025,17,58,5,1
9,Tuesday,6,10,2025,18,43,11,0
13,Thursday,6,19,2025,11,1,16,1
7,Friday,6,20,2025,8,32,6,1
3,Thursday,6,12,2025,11,31,18,0
2,Wednesday,6,11,2025,16,31,18,1
7,Wednesday,6,18,2025,15,8,51,1
7,Friday,6,20,2025,14,12,11,1
11,Thursday,6,19,2025,16,2,17,1
2,Tuesday,6,17,2025,9,33,9,0
14,Wednesday,6,18,2025,14,55,51,1
6,Saturday,6,21,2025,20,41,16,0
2,Saturday,6,21,2025,9,28,11,0
13,Tuesday,6,17,2025,11,8,17,1
6,Thursday,6,12,2025,20,0,13,0
9,Saturday,6,21,2025,7,42,4,0
10,Thursday,6,19,2025,7,51,2,1
3,Thursday,6,12,2025,17,8,7,0
10,Thursday,6,12,2025,11,10,18,1
4,Thursday,6,19,2025,12,13,3,1
13,Thursday,6,19,2025,15,31,13,0
12,Thursday,6,19,2025,14,23,11,1
7,Sunday,6,22,2025,9,16,10,0
6,Tuesday,6,10,2025,20,39,54,0
5,Saturday,6,21,2025,11,13,18,0
8,Tuesday,6,17,2025,10,57,14,1
13,Thursday,6,12,2025,8,42,8,1
14,Friday,6,13,2025,13,9,9,0
9,Saturday,6,21,2025,14,43,11,0
14,Sunday,6,22,2025,12,56,3,0
3,Tuesday,6,17,2025,18,39,7,0
14,Tuesday,6,17,2025,14,28,10,1
12,Thursday,6,19,2025,16,24,17,1
12,Wednesday,6,11,2025,10,8,14,1
6,Saturday,6,21,2025,12,22,6,0
8,Tuesday,6,10,2025,20,27,54,0
5,Wednesday,6,18,2025,16,28,56,0
10,Wednesday,6,11,2025,20,5,17,0
3,Wednesday,6,11,2025,16,10,18,0
8,Sunday,6,22,2025,9,0,7,0
7,Thursday,6,19,2025,14,58,11,1
14,Thursday,6,19,2025,12,25,3,1
13,Friday,6,20,2025,7,46,4,0
8,Thursday,6,12,2025,7,40,4,0
1,Tuesday,6,10,2025,9,9,46,0
10,Tuesday,6,10,2025,18,0,53,0
4,Thursday,6,19,2025,17,24,5,1
4,Friday,6,10,2225,11,29,46,1
10,Tuesday,6,10,2025,18,8,53,0
9,Wednesday,6,18,2025,20,18,52,0
6,Tuesday,6,17,2025,10,5,14,1
1,Sunday,6,22,2025,11,43,18,0
13,Friday,6,20,2025,11,27,17,1
8,Wednesday,6,18,2025,16,42,58,0
8,Thursday,6,19,2025,12,32,3,1
3,Tuesday,6,10,2025,13,5,43,0
13,Wednesday,6,18,2025,16,28,56,1
3,Tuesday,6,17,2025,15,3,15,0
7,Wednesday,6,11,2025,8,41,7,1
14,Saturday,6,21,2025,9,42,11,0
4,Sunday,6,22,2025,7,32,4,0
14,Tuesday,6,17,2025,8,59,6,0
2,Thursday,6,12,2025,10,24,15,0
9,Friday,6,13,2025,10,37,15,0
8,Friday,6,20,2025,15,7,15,0
10,Friday,6,20,2025,16,50,18,1
6,Wednesday,6,11,2025,20,17,17,0
5,Sunday,6,22,2025,14,0,8,0
6,Thursday,6,12,2025,17,45,7,0
8,Friday,6,20,2025,15,26,15,0
2,Wednesday,6,11,2025,18,5,10,0
13,Thursday,6,12,2025,19,2,13,0
5,Thursday,6,12,2025,19,54,13,0
9,Saturday,6,21,2025,9,59,11,0
1,Saturday,6,21,2025,7,25,4,0
8,Thursday,6,19,2025,11,48,16,1
11,Thursday,6,19,2025,10,2,12,1
6,Tuesday,6,10,2025,12,39,43,1
8,Friday,6,20,2025,14,50,11,0
9,Thursday,6,12,2025,8,59,8,1
9,Wednesday,6,11,2025,17,29,6,0
11,Saturday,6,21,2025,8,59,7,0
14,Tuesday,6,17,2025,13,45,7,1
1,Tuesday,6,17,2025,13,55,7,0
9,Wednesday,6,18,2025,14,59,51,1
6,Tuesday,6,17,2025,16,21,18,0
9,Friday,6,13,2025,7,10,4,0
4,Thursday,6,19,2025,9,27,8,0
7,Friday,6,13,2025,7,21,4,1
12,Wednesday,6,18,2025,19,50,52,1
9,Thursday,6,12,2025,16,26,20,0
3,Friday,6,10,2225,11,30,46,0
12,Thursday,6,19,2025,12,13,3,1
12,Thursday,6,12,2025,10,11,15,1
13,Wednesday,6,18,2025,20,37,52,0
9,Tuesday,6,10,2025,12,22,43,1
9,Saturday,6,21,2025,10,15,14,0
3,Tuesday,6,10,2025,18,52,11,0
1,Sunday,6,22,2025,12,55,3,0
6,Wednesday,6,11,2025,14,36,11,1
4,Sunday,6,22,2025,17,12,6,0
7,Thursday,6,19,2025,12,27,3,1
5,Thursday,6,19,2025,13,4,6,0
13,Saturday,6,21,2025,18,41,7,0
3,Sunday,6,22,2025,19,29,12,0
9,Tuesday,6,10,2025,9,22,50,1
10,Thursday,6,12,2025,17,59,7,0
5,Sunday,6,22,2025,14,55,11,0
7,Sunday,6,22,2025,7,50,4,0
2,Thursday,6,12,2025,15,44,15,0
6,Tuesday,6,17,2025,14,59,10,1
3,Saturday,6,21,2025,7,41,4,0
4,Thursday,6,12,2025,10,55,15,1
7,Tuesday,6,10,2025,13,17,43,1
9,Friday,6,10,2225,11,50,46,1
12,Saturday,6,21,2025,12,16,6,1
3,Thursday,6,19,2025,8,20,5,0
4,Friday,6,13,2025,10,50,15,1
13,Saturday,6,21,2025,10,35,14,0
5,Tuesday,6,17,2025,7,24,3,1
2,Thursday,6,19,2025,20,50,14,0
1,Wednesday,6,11,2025,11,6,18,1
14,Wednesday,6,11,2025,15,21,16,1
6,Sunday,6,22,2025,9,10,10,0
6,Thursday,6,12,2025,8,43,8,0
13,Tuesday,6,17,2025,15,12,15,1
8,Sunday,6,22,2025,17,44,6,0
14,Tuesday,6,10,2025,9,34,50,1
10,Friday,6,20,2025,14,6,11,1
9,Thursday,6,19,2025,19,27,11,0
1,Wednesday,6,18,2025,18,59,5,0
9,Thursday,6,12,2025,19,46,13,0
9,Tuesday,6,10,2025,15,22,54,1
14,Friday,6,20,2025,12,4,4,1
1,Thursday,6,12,2025,11,22,18,0
12,Tuesday,6,10,2025,13,53,47,1
11,Friday,6,13,2025,8,11,8,1
3,Thursday,6,19,2025,18,57,8,0
11,Sunday,6,22,2025,8,54,7,0
10,Friday,6,20,2025,9,22,10,1
10,Friday,6,13,2025,13,26,9,1
5,Friday,6,13,2025,8,55,8,0
9,Tuesday,6,10,2025,13,19,43,1
10,Wednesday,6,18,2025,15,42,56,1
10,Tuesday,6,17,2025,13,16,7,1
2,Wednesday,6,11,2025,16,3,18,1
8,Sunday,6,22,2025,15,1,15,0
3,Wednesday,6,18,2025,17,2,58,0
4,Wednesday,6,11,2025,14,13,11,0
5,Tuesday,6,17,2025,9,12,9,1
5,Friday,6,20,2025,11,47,17,1
8,Friday,6,13,2025,7,57,4,0
7,Friday,6,20,2025,10,58,13,1
2,Tuesday,6,17,2025,17,28,4,1
3,Tuesday,6,10,2025,16,43,59,0
6,Tuesday,6,10,2025,19,13,11,0
10,Thursday,6,12,2025,14,44,12,1
3,Wednesday,6,11,2025,15,20,16,0
10,Thursday,6,12,2025,9,2,12,1
3,Friday,6,13,2025,13,33,9,0
4,Thursday,6,19,2025,9,32,8,1
1,Wednesday,6,18,2025,16,35,56,0
6,Thursday,6,12,2025,12,25,4,1
3,Tuesday,6,10,2025,18,56,11,0
6,Thursday,6,19,2025,12,21,3,1
9,Wednesday,6,18,2025,15,45,56,1
6,Thursday,6,19,2025,16,10,17,1
10,Saturday,6,21,2025,10,1,14,0
3,Friday,6,13,2025,9,57,10,0
14,Thursday,6,12,2025,14,34,12,1
1,Wednesday,6,11,2025,12,13,4,1
5,Thursday,6,19,2025,15,49,13,0
12,Tuesday,6,10,2025,12,38,43,1
5,Thursday,6,12,2025,8,54,8,1
9,Thursday,6,12,2025,7,28,4,0
1,Tuesday,6,10,2025,15,6,51,0
11,Tuesday,6,17,2025,10,37,14,1
4,Saturday,6,21,2025,9,56,11,0
14,Thursday,6,12,2025,14,18,12,1
12,Tuesday,6,10,2025,13,42,47,1
3,Saturday,6,21,2025,14,57,11,0
7,Tuesday,6,10,2025,19,20,11,0
13,Thursday,6,12,2025,17,38,7,1
1,Wednesday,6,11,2025,17,13,6,1
13,Tuesday,6,17,2025,7,7,3,0
2,Thursday,6,19,2025,18,10,8,0
7,Saturday,6,21,2025,13,15,8,0
1,Tuesday,6,10,2025,19,11,11,0
9,Thursday,6,12,2025,19,6,13,0
14,Wednesday,6,11,2025,11,1,18,1
8,Tuesday,6,17,2025,12,56,4,1
2,Thursday,6,12,2025,16,12,20,0
4,Friday,6,20,2025,7,39,4,0
11,Saturday,6,21,2025,16,34,19,0
4,Friday,6,20,2025,8,1,6,0
5,Friday,6,13,2025,12,20,5,1
9,Tuesday,6,10,2025,8,48,46,1
8,Thursday,6,19,2025,12,22,3,1
11,Tuesday,6,10,2025,13,25,47,1
5,Friday,6,20,2025,10,58,13,1
7,Sunday,6,22,2025,15,42,15,0
10,Thursday,6,19,2025,10,55,12,1
10,Tuesday,6,17,2025,18,9,7,0
5,Sunday,6,22,2025,19,57,12,0
10,Thursday,6,12,2025,11,36,18,1
2,Thursday,6,19,2025,15,4,13,0
7,Tuesday,6,10,2025,14,0,47,1
1,Friday,6,20,2025,16,30,18,0
12,Wednesday,6,11,2025,7,10,3,1
1,Tuesday,6,10,2025,13,55,47,1
13,Friday,6,20,2025,7,2,4,0
10,Friday,6,20,2025,16,33,18,1
2,Tuesday,6,10,2025,7,42,44,0
3,Saturday,6,21,2025,11,45,18,0
9,Friday,6,20,2025,10,58,13,1
2,Thursday,6,19,2025,17,39,5,0
3,Tuesday,6,10,2025,14,44,51,0
6,Friday,6,13,2025,9,12,10,0
10,Saturday,6,21,2025,16,32,19,0
3,Friday,6,13,2025,12,8,5,0
2,Friday,6,20,2025,16,7,18,0
4,Wednesday,6,18,2025,14,50,51,1
1,Thursday,6,19,2025,18,18,8,0
11,Tuesday,6,17,2025,11,48,17,1
14,Friday,6,13,2025,7,57,4,1
9,Wednesday,6,18,2025,16,29,56,0
1,Wednesday,6,11,2025,10,59,14,1
9,Wednesday,6,11,2025,8,59,7,1
4,Thursday,6,12,2025,19,36,13,1
1,Wednesday,6,11,2025,9,13,11,0
5,Friday,6,13,2025,12,9,5,1
12,Tuesday,6,17,2025,11,13,17,1
7,Thursday,6,12,2025,16,40,20,0
13,Tuesday,6,17,2025,11,36,17,1
14,Tuesday,6,10,2025,15,15,51,1
1,Wednesday,6,18,2025,19,32,5,0
13,Friday,6,20,2025,14,50,11,1
4,Tuesday,6,17,2025,12,17,4,1
4,Sunday,6,22,2025,11,7,18,0
7,Friday,6,20,2025,20,27,16,0
5,Thursday,6,19,2025,11,11,16,1
9,Tuesday,6,17,2025,20,0,16,0
4,Friday,6,13,2025,14,13,12,1
10,Thursday,6,19,2025,11,30,16,1
1,Tuesday,6,17,2025,13,56,7,0
12,Wednesday,6,11,2025,11,13,18,1
6,Tuesday,6,17,2025,20,2,15,0
13,Wednesday,6,11,2025,17,17,6,0
7,Tuesday,6,17,2025,12,52,4,1
9,Tuesday,6,17,2025,11,19,17,1
2,Wednesday,6,18,2025,15,56,56,1
12,Wednesday,6,11,2025,8,54,7,1
6,Thursday,6,19,2025,8,13,5,0
8,Friday,6,20,2025,9,38,10,0
12,Wednesday,6,11,2025,16,44,18,1
6,Tuesday,6,17,2025,12,20,4,1
2,Saturday,6,21,2025,13,58,8,0
11,Thursday,6,12,2025,17,50,7,0
4,Tuesday,6,10,2025,15,15,51,1
9,Wednesday,6,18,2025,20,7,52,0
5,Thursday,6,12,2025,20,10,16,0
6,Tuesday,6,10,2025,10,16,50,1
12,Thursday,6,12,2025,12,1,4,1
12,Tuesday,6,17,2025,7,23,3,1
10,Tuesday,6,10,2025,14,27,51,1
6,Friday,6,20,2025,15,38,15,0
4,Tuesday,6,17,2025,17,51,4,0
2,Thursday,6,12,2025,12,5,4,0
1,Wednesday,6,11,2025,16,43,18,1
6,Wednesday,6,11,2025,14,20,11,1
3,Friday,6,20,2025,9,19,10,0
5,Wednesday,6,11,2025,9,22,11,1
5,Thursday,6,12,2025,8,8,8,1
11,Thursday,6,12,2025,10,16,15,1
4,Wednesday,6,18,2025,20,45,56,0
2,Thursday,6,12,2025,19,10,13,0
9,Tuesday,6,17,2025,13,0,8,1
9,Friday,6,13,2025,10,43,15,0
8,Sunday,6,22,2025,14,4,11,0
8,Wednesday,6,18,2025,18,30,1,0
14,Thursday,6,12,2025,11,33,18,1
5,Friday,6,20,2025,17,52,4,0
14,Wednesday,6,18,2025,19,41,5,0
13,Thursday,6,19,2025,13,35,6,0
12,Friday,6,20,2025,10,58,13,1
13,Tuesday,6,17,2025,14,38,10,1
10,Friday,6,13,2025,11,25,18,1
4,Thursday,6,12,2025,17,38,7,0
14,Thursday,6,19,2025,13,2,6,1
12,Tuesday,6,17,2025,9,1,9,1
4,Wednesday,6,18,2025,20,8,52,1
2,Sunday,6,22,2025,13,34,8,0
3,Tuesday,6,10,2025,21,17,54,0
4,Saturday,6,21,2025,11,58,18,0
11,Friday,6,20,2025,8,25,6,1
14,Friday,6,13,2025,8,44,8,1
1,Tuesday,6,10,2025,9,25,50,0
13,Tuesday,6,17,2025,17,37,4,0
2,Thursday,6,12,2025,19,57,13,0
6,Wednesday,6,18,2025,20,49,56,0
2,Thursday,6,12,2025,20,58,16,0
1,Saturday,6,21,2025,11,50,18,0
9,Sunday,6,22,2025,8,47,7,0
13,Tuesday,6,10,2025,12,43,43,1
3,Thursday,6,12,2025,14,4,12,0
3,Wednesday,6,11,2025,16,9,18,0
5,Thursday,6,19,2025,7,23,2,0
10,Sunday,6,22,2025,14,34,11,0
5,Tuesday,6,17,2025,9,13,9,1
13,Thursday,6,19,2025,8,8,5,0
2,Wednesday,6,11,2025,11,57,18,0
14,Sunday,6,22,2025,9,59,10,0
11,Sunday,6,22,2025,13,0,3,0
4,Sunday,6,22,2025,19,2,12,0
1,Saturday,6,21,2025,16,28,19,0
2,Wednesday,6,11,2025,8,5,7,0
11,Wednesday,6,11,2025,13,48,9,1
13,Sunday,6,22,2025,14,36,11,0
5,Saturday,6,21,2025,7,29,4,0
9,Friday,6,13,2025,9,23,10,0
14,Tuesday,6,17,2025,20,22,15,0
2,Wednesday,6,18,2025,19,27,5,0
1,Thursday,6,19,2025,10,33,12,0
6,Thursday,6,12,2025,10,26,15,1
12,Friday,6,20,2025,9,31,10,1
8,Friday,6,13,2025,8,26,8,0
6,Tuesday,6,10,2025,17,49,53,0
8,Wednesday,6,18,2025,16,54,58,0
10,Friday,6,20,2025,14,9,11,1
14,Tuesday,6,10,2025,20,32,54,0
3,Tuesday,6,10,2025,10,11,50,0
3,Thursday,6,12,2025,15,41,15,0
13,Wednesday,6,11,2025,16,59,18,0
13,Thursday,6,12,2025,16,52,20,1
10,Saturday,6,21,2025,9,1,11,0
11,Tuesday,6,10,2025,7,25,44,1
7,Friday,6,13,2025,8,52,8,1
9,Friday,6,20,2025,20,55,16,0
13,Friday,6,13,2025,7,58,4,0
4,Thursday,6,12,2025,17,14,7,0
14,Thursday,6,12,2025,11,53,18,1
11,Thursday,6,19,2025,20,0,11,0
4,Thursday,6,19,2025,20,24,14,0
9,Sunday,6,22,2025,11,56,18,0
11,Wednesday,6,11,2025,14,24,11,1
